Frame,Prediction,Confidence,FPS
2437,crocodile,0.5536,0.87
2438,crocodile,0.626,0.76
2439,non-crocodile,0.5196,0.84
2440,crocodile,0.5594,0.77
2441,crocodile,0.5934,0.88
2442,crocodile,0.5899,0.82
2443,crocodile,0.5777,0.79
2444,crocodile,0.5229,0.76
2445,crocodile,0.5711,0.91
2446,crocodile,0.6794,0.87
2447,crocodile,0.738,0.79
2448,crocodile,0.6915,0.74
2449,crocodile,0.5987,0.88
2450,crocodile,0.6618,0.85
2451,crocodile,0.8092,0.71
2452,crocodile,0.7922,0.86
2453,crocodile,0.7678,0.77
2454,crocodile,0.6964,0.92
2455,crocodile,0.7117,0.87
2456,crocodile,0.8087,0.78
2457,crocodile,0.7171,0.77
2458,crocodile,0.7049,0.87
2459,crocodile,0.6611,0.85
2460,crocodile,0.7098,0.81
2461,crocodile,0.6358,0.75
2462,crocodile,0.6398,0.9
2463,crocodile,0.6567,0.87
2464,crocodile,0.6521,0.81
2465,crocodile,0.6659,0.75
2466,crocodile,0.6932,0.91
2467,crocodile,0.6706,0.84
2468,crocodile,0.6622,0.79
2469,crocodile,0.7219,0.89
2470,crocodile,0.714,0.91
2471,crocodile,0.679,0.75
2472,crocodile,0.7272,0.88
2473,crocodile,0.7379,0.81
2474,crocodile,0.7463,0.85
2475,crocodile,0.7802,0.77
2476,crocodile,0.7199,0.86
2477,crocodile,0.7382,0.7
2478,crocodile,0.7372,0.91
2479,crocodile,0.7228,0.84
2480,crocodile,0.6998,0.77
2481,crocodile,0.665,0.85
2482,crocodile,0.7173,0.86
2483,crocodile,0.7546,0.82
2484,non-crocodile,0.988,0.76
2485,non-crocodile,0.991,0.72
2486,non-crocodile,0.9888,0.86
2487,non-crocodile,0.9899,0.76
2488,non-crocodile,0.9888,0.82
2489,non-crocodile,0.986,0.73
2490,non-crocodile,0.9828,0.85
2491,non-crocodile,0.9848,0.82
2492,non-crocodile,0.9878,0.82
2493,non-crocodile,0.9883,0.72
2494,non-crocodile,0.989,0.91
2495,non-crocodile,0.9883,0.85
2496,non-crocodile,0.9847,0.85
2497,non-crocodile,0.9834,0.77
2498,non-crocodile,0.9891,0.89
2499,non-crocodile,0.9911,0.86
2500,non-crocodile,0.9903,0.69
2501,non-crocodile,0.9876,0.73
2502,non-crocodile,0.9909,0.9
2503,non-crocodile,0.9942,0.89
2504,non-crocodile,0.9908,0.82
2505,non-crocodile,0.9774,0.75
2506,non-crocodile,0.9678,0.84
2507,non-crocodile,0.9649,0.87
2508,non-crocodile,0.9626,0.82
2509,non-crocodile,0.9687,0.69
2510,non-crocodile,0.9683,0.91
2511,non-crocodile,0.9725,0.87
2512,non-crocodile,0.9645,0.76
2513,non-crocodile,0.9469,0.75
2514,non-crocodile,0.9351,0.86
2515,non-crocodile,0.9388,0.73
2516,non-crocodile,0.9613,0.9
2517,non-crocodile,0.9492,0.87
2518,non-crocodile,0.9349,0.8
2519,non-crocodile,0.9593,0.8
2520,non-crocodile,0.9672,0.85
2521,non-crocodile,0.9463,0.87
2522,non-crocodile,0.9463,0.74
2523,non-crocodile,0.9532,0.81
2524,non-crocodile,0.9518,0.87
2525,non-crocodile,0.966,0.86
2526,non-crocodile,0.9499,0.71
2527,non-crocodile,0.9621,0.9
2528,non-crocodile,0.9509,0.86
2529,non-crocodile,0.9559,0.77
2530,non-crocodile,0.9704,0.83
2531,non-crocodile,0.9674,0.77
2532,non-crocodile,0.9529,0.8
2533,non-crocodile,0.9667,0.74
2534,non-crocodile,0.9521,0.85
2535,non-crocodile,0.9434,0.85
2536,non-crocodile,0.9623,0.77
2537,non-crocodile,0.948,0.88
2538,non-crocodile,0.9466,0.83
2539,non-crocodile,0.9415,0.75
2540,non-crocodile,0.9172,0.88
2541,non-crocodile,0.9343,0.78
2542,non-crocodile,0.9457,0.88
2543,non-crocodile,0.9467,0.79
2544,non-crocodile,0.9766,0.84
2545,non-crocodile,0.9724,0.77
2546,non-crocodile,0.9591,0.87
2547,non-crocodile,0.9666,0.79
2548,non-crocodile,0.96,0.82
2549,non-crocodile,0.9391,0.77
2550,non-crocodile,0.9368,0.91
2551,non-crocodile,0.9637,0.81
2552,non-crocodile,0.9472,0.85
2553,non-crocodile,0.9367,0.8
2554,non-crocodile,0.8177,0.92
2555,non-crocodile,0.885,0.81
2556,non-crocodile,0.6688,0.86
2557,non-crocodile,0.7194,0.72
2558,non-crocodile,0.635,0.91
2559,non-crocodile,0.6037,0.86
2560,non-crocodile,0.5642,0.77
2561,non-crocodile,0.5997,0.88
2562,non-crocodile,0.605,0.77
2563,non-crocodile,0.5863,0.83
2564,crocodile,0.5469,0.72
2565,non-crocodile,0.5789,0.89
2566,non-crocodile,0.5815,0.85
2567,non-crocodile,0.5909,0.82
2568,non-crocodile,0.691,0.77
2569,non-crocodile,0.7109,0.87
2570,non-crocodile,0.7235,0.86
2571,non-crocodile,0.6162,0.74
2572,non-crocodile,0.5786,0.84
2573,non-crocodile,0.6883,0.84
2574,non-crocodile,0.7792,0.83
2575,non-crocodile,0.8177,0.73
2576,non-crocodile,0.8844,0.87
2577,non-crocodile,0.7955,0.77
2578,non-crocodile,0.8363,0.88
2579,non-crocodile,0.7655,0.76
2580,non-crocodile,0.769,0.86
2581,non-crocodile,0.8156,0.86
2582,non-crocodile,0.807,0.86
2583,non-crocodile,0.9003,0.76
2584,non-crocodile,0.878,0.72
2585,non-crocodile,0.805,0.89
2586,non-crocodile,0.7179,0.88
2587,non-crocodile,0.7435,0.87
2588,non-crocodile,0.7844,0.77
2589,non-crocodile,0.6392,0.84
2590,non-crocodile,0.8723,0.76
2591,non-crocodile,0.7057,0.92
2592,non-crocodile,0.6037,0.71
2593,non-crocodile,0.5309,0.88
2594,crocodile,0.5801,0.78
2595,non-crocodile,0.5589,0.86
2596,non-crocodile,0.6125,0.83
2597,non-crocodile,0.6462,0.77
2598,non-crocodile,0.7291,0.76
2599,non-crocodile,0.6998,0.87
2600,non-crocodile,0.6345,0.86
2601,non-crocodile,0.6485,0.81
2602,non-crocodile,0.7274,0.75
2603,non-crocodile,0.7169,0.91
2604,non-crocodile,0.6999,0.77
2605,non-crocodile,0.6402,0.86
2606,crocodile,0.5117,0.78
2607,crocodile,0.6589,0.84
2608,crocodile,0.5681,0.76
2609,crocodile,0.5815,0.78
2610,non-crocodile,0.6272,0.88
2611,crocodile,0.5714,0.82
2612,crocodile,0.6092,0.8
2613,crocodile,0.5108,0.86
2614,non-crocodile,0.5826,0.89
2615,non-crocodile,0.736,0.77
2616,non-crocodile,0.5975,0.77
2617,non-crocodile,0.7478,0.85
2618,crocodile,0.5694,0.77
2619,crocodile,0.5159,0.86
2620,crocodile,0.689,0.8
2621,crocodile,0.5184,0.85
2622,crocodile,0.526,0.86
2623,crocodile,0.5926,0.82
2624,crocodile,0.608,0.73
2625,crocodile,0.6697,0.74
2626,crocodile,0.6343,0.86
2627,crocodile,0.7746,0.83
2628,crocodile,0.6939,0.76
2629,crocodile,0.5127,0.88
2630,non-crocodile,0.6271,0.77
2631,crocodile,0.6565,0.88
2632,non-crocodile,0.5906,0.84
2633,crocodile,0.6052,0.73
2634,crocodile,0.5943,0.92
2635,non-crocodile,0.5873,0.87
2636,non-crocodile,0.5259,0.82
2637,crocodile,0.7035,0.72
2638,crocodile,0.7039,0.89
2639,crocodile,0.7135,0.87
2640,crocodile,0.7313,0.76
2641,crocodile,0.7459,0.89
2642,crocodile,0.6428,0.81
2643,crocodile,0.8291,0.76
2644,crocodile,0.8062,0.91
2645,crocodile,0.7708,0.72
2646,crocodile,0.886,0.83
2647,crocodile,0.8287,0.76
2648,crocodile,0.8139,0.87
2649,crocodile,0.814,0.85
2650,crocodile,0.8555,0.8
2651,crocodile,0.6899,0.72
2652,crocodile,0.7688,0.87
2653,crocodile,0.5357,0.85
2654,crocodile,0.6886,0.81
2655,crocodile,0.7377,0.75
2656,crocodile,0.8181,0.9
2657,crocodile,0.8223,0.74
2658,crocodile,1.0,0.84
2659,crocodile,1.0,0.75
2660,crocodile,1.0,0.91
2661,crocodile,1.0,0.85
2662,crocodile,1.0,0.81
2663,crocodile,1.0,0.76
2664,crocodile,1.0,0.88
2665,crocodile,1.0,0.81
2666,crocodile,1.0,0.77
2667,crocodile,1.0,0.74
2668,crocodile,1.0,0.89
2669,crocodile,1.0,0.8
2670,crocodile,1.0,0.83
2671,crocodile,1.0,0.76
2672,crocodile,1.0,0.9
2673,crocodile,1.0,0.9
2674,crocodile,1.0,0.85
2675,crocodile,1.0,0.72
2676,crocodile,1.0,0.87
2677,crocodile,1.0,0.86
2678,crocodile,1.0,0.75
2679,crocodile,1.0,0.82
2680,crocodile,1.0,0.85
2681,crocodile,1.0,0.84
2682,crocodile,1.0,0.76
2683,crocodile,1.0,0.82
2684,crocodile,1.0,0.76
2685,crocodile,1.0,0.74
2686,crocodile,1.0,0.88
2687,crocodile,1.0,0.81
2688,crocodile,1.0,0.84
2689,crocodile,1.0,0.77
2690,crocodile,0.9999,0.88
2691,crocodile,0.9994,0.81
2692,crocodile,0.9997,0.85
2693,crocodile,0.9989,0.73
2694,crocodile,0.9987,0.88
2695,crocodile,0.999,0.77
2696,crocodile,0.9978,0.94
2697,crocodile,0.9938,0.79
2698,crocodile,0.9969,0.88
2699,crocodile,0.9927,0.77
2700,crocodile,0.9962,0.88
2701,crocodile,0.9935,0.72
2702,crocodile,0.954,0.85
2703,crocodile,0.8723,0.83
2704,crocodile,0.9575,0.78
2705,crocodile,0.9209,0.79
2706,crocodile,0.8824,0.85
2707,crocodile,0.7794,0.8
2708,crocodile,0.8288,0.74
2709,crocodile,0.8388,0.91
2710,crocodile,0.8574,0.8
2711,crocodile,0.7908,0.87
2712,crocodile,0.8757,0.76
2713,crocodile,0.7959,0.91
2714,crocodile,0.9173,0.89
2715,crocodile,0.5844,0.77
2716,crocodile,0.8726,0.69
2717,crocodile,0.936,0.88
2718,crocodile,0.9262,0.86
2719,crocodile,0.9553,0.86
2720,crocodile,0.927,0.72
2721,crocodile,0.9782,0.9
2722,non-crocodile,0.6247,0.86
2723,non-crocodile,0.6575,0.82
2724,non-crocodile,0.7763,0.71
2725,non-crocodile,0.8195,0.93
2726,non-crocodile,0.7684,0.81
2727,non-crocodile,0.8195,0.87
2728,non-crocodile,0.6916,0.78
2729,non-crocodile,0.523,0.88
2730,non-crocodile,0.5005,0.76
2731,non-crocodile,0.6,0.85
2732,non-crocodile,0.6849,0.83
2733,non-crocodile,0.8751,0.82
2734,non-crocodile,0.5663,0.71
2735,non-crocodile,0.6504,0.81
2736,non-crocodile,0.5297,0.91
2737,non-crocodile,0.6766,0.73
2738,non-crocodile,0.6711,0.86
2739,non-crocodile,0.7552,0.78
2740,non-crocodile,0.6258,0.91
2741,non-crocodile,0.6445,0.81
2742,non-crocodile,0.616,0.88
2743,crocodile,0.5254,0.8
2744,non-crocodile,0.6232,0.86
2745,non-crocodile,0.6542,0.73
2746,non-crocodile,0.6825,0.8
2747,non-crocodile,0.7317,0.86
2748,non-crocodile,0.6573,0.88
2749,non-crocodile,0.5852,0.72
2750,non-crocodile,0.7675,0.79
2751,non-crocodile,0.7994,0.86
2752,non-crocodile,0.8539,0.75
2753,non-crocodile,0.5749,0.85
2754,crocodile,0.8266,0.74
2755,crocodile,0.5871,0.88
2756,crocodile,0.8518,0.78
2757,crocodile,0.6697,0.78
2758,crocodile,0.7118,0.87
2759,crocodile,0.6529,0.83
2760,crocodile,0.6955,0.76
2761,crocodile,0.6049,0.87
2762,crocodile,0.6744,0.89
2763,crocodile,0.5735,0.8
2764,crocodile,0.5929,0.88
2765,non-crocodile,0.5343,0.84
2766,crocodile,0.6286,0.76
2767,crocodile,0.6021,0.78
2768,crocodile,0.6988,0.92
2769,crocodile,0.8263,0.77
2770,crocodile,0.91,0.86
2771,crocodile,0.6388,0.75
2772,crocodile,0.7883,0.79
2773,crocodile,0.6197,0.74
2774,crocodile,0.6937,0.88
2775,crocodile,0.8219,0.88
2776,crocodile,0.8372,0.86
2777,crocodile,0.6732,0.74
2778,crocodile,0.6428,0.84
2779,non-crocodile,0.6763,0.89
2780,crocodile,0.5328,0.85
2781,crocodile,0.5943,0.76
2782,crocodile,0.6519,0.85
2783,crocodile,0.5467,0.79
2784,crocodile,0.6082,0.88
2785,crocodile,0.586,0.79
2786,crocodile,0.9327,0.89
2787,crocodile,0.7878,0.78
2788,crocodile,0.6445,0.89
2789,crocodile,0.649,0.85
2790,non-crocodile,0.5877,0.73
2791,crocodile,0.5231,0.81
2792,non-crocodile,0.7614,0.87
2793,non-crocodile,0.7057,0.88
2794,non-crocodile,0.8589,0.75
2795,non-crocodile,0.7984,0.89
2796,non-crocodile,0.8291,0.83
2797,non-crocodile,0.9069,0.85
2798,non-crocodile,0.923,0.73
2799,non-crocodile,0.9534,0.89
2800,non-crocodile,0.9233,0.85
2801,non-crocodile,0.957,0.82
2802,non-crocodile,0.9699,0.81
2803,non-crocodile,0.9824,0.82
2804,non-crocodile,0.9693,0.76
2805,non-crocodile,0.9652,0.9
2806,non-crocodile,0.9199,0.76
2807,non-crocodile,0.9083,0.85
2808,non-crocodile,0.9335,0.75
2809,non-crocodile,0.895,0.9
2810,non-crocodile,0.97,0.9
2811,non-crocodile,0.8781,0.8
2812,non-crocodile,0.7847,0.75
2813,non-crocodile,0.8318,0.86
2814,non-crocodile,0.9834,0.88
2815,non-crocodile,0.9813,0.74
2816,non-crocodile,0.9895,0.86
2817,non-crocodile,0.8854,0.79
2818,non-crocodile,0.9489,0.74
2819,non-crocodile,0.9726,0.74
2820,non-crocodile,0.9697,0.84
2821,non-crocodile,0.9549,0.8
2822,non-crocodile,0.9638,0.83
2823,non-crocodile,0.9799,0.75
2824,non-crocodile,0.9602,0.76
2825,non-crocodile,0.9741,0.92
2826,non-crocodile,0.9841,0.77
2827,non-crocodile,0.9934,0.83
2828,non-crocodile,0.9938,0.75
2829,crocodile,0.9998,0.89
2830,crocodile,0.9997,0.74
2831,crocodile,0.9998,0.88
2832,crocodile,0.9997,0.85
2833,crocodile,0.9998,0.84
2834,crocodile,0.9997,0.78
2835,crocodile,0.9997,0.93
2836,crocodile,0.9998,0.84
2837,crocodile,0.9996,0.85
2838,crocodile,0.9998,0.81
2839,crocodile,0.9998,0.93
2840,crocodile,0.9996,0.84
2841,crocodile,0.9997,0.87
2842,crocodile,0.9996,0.79
2843,crocodile,0.9997,0.78
2844,crocodile,0.9993,0.87
2845,crocodile,0.9995,0.89
2846,crocodile,0.999,0.82
2847,crocodile,0.9993,0.78
2848,crocodile,0.9984,0.88
2849,crocodile,0.9991,0.86
2850,crocodile,0.9989,0.82
2851,crocodile,0.999,0.73
2852,crocodile,0.9973,0.88
2853,crocodile,0.9947,0.8
2854,crocodile,0.9837,0.75
2855,crocodile,0.989,0.87
2856,crocodile,0.956,0.77
2857,crocodile,0.9849,0.82
2858,crocodile,0.9588,0.77
2859,crocodile,0.8807,0.9
2860,non-crocodile,0.6863,0.87
2861,non-crocodile,0.7991,0.82
2862,crocodile,0.5804,0.76
2863,non-crocodile,0.8655,0.92
2864,non-crocodile,0.9889,0.86
2865,non-crocodile,0.998,0.84
2866,non-crocodile,0.9996,0.76
2867,non-crocodile,0.9638,0.88
2868,non-crocodile,0.9851,0.86
2869,non-crocodile,0.7087,0.86
2870,non-crocodile,0.5502,0.77
2871,non-crocodile,0.5625,0.88
2872,non-crocodile,0.5648,0.84
2873,non-crocodile,0.6821,0.73
2874,non-crocodile,0.7003,0.78
2875,non-crocodile,0.7262,0.86
2876,non-crocodile,0.648,0.78
2877,non-crocodile,0.5037,0.88
2878,non-crocodile,0.7393,0.75
2879,crocodile,0.5922,0.86
2880,non-crocodile,0.7771,0.72
2881,non-crocodile,0.5474,0.88
2882,non-crocodile,0.7868,0.77
2883,non-crocodile,0.8136,0.8
2884,non-crocodile,0.8196,0.76
2885,non-crocodile,0.8309,0.92
2886,non-crocodile,0.842,0.73
2887,non-crocodile,0.6379,0.89
2888,non-crocodile,0.6561,0.77
2889,crocodile,0.5455,0.86
2890,crocodile,0.696,0.76
2891,crocodile,0.7709,0.91
2892,crocodile,0.7869,0.85
2893,crocodile,0.7409,0.83
2894,crocodile,0.8531,0.69
2895,crocodile,0.8594,0.9
2896,crocodile,0.8661,0.86
2897,crocodile,0.7848,0.76
2898,crocodile,0.8267,0.87
2899,crocodile,0.8225,0.86
2900,crocodile,0.7311,0.77
2901,crocodile,0.6576,0.75
2902,crocodile,0.8206,0.83
2903,crocodile,0.7833,0.77
2904,crocodile,0.8628,0.91
2905,crocodile,0.8269,0.87
2906,crocodile,0.8149,0.85
2907,crocodile,0.8263,0.74
2908,crocodile,0.7916,0.89
2909,crocodile,0.8276,0.81
2910,crocodile,0.8141,0.81
2911,crocodile,0.8298,0.75
2912,crocodile,0.8411,0.9
2913,crocodile,0.8105,0.87
2914,crocodile,0.8026,0.75
2915,crocodile,0.6638,0.76
2916,crocodile,0.7156,0.9
2917,crocodile,0.5968,0.78
2918,crocodile,0.7547,0.87
2919,crocodile,0.6267,0.7
2920,crocodile,0.699,0.88
2921,crocodile,0.6002,0.87
2922,crocodile,0.5741,0.86
2923,crocodile,0.6168,0.73
2924,crocodile,0.6858,0.87
2925,crocodile,0.6122,0.86
2926,crocodile,0.7944,0.77
2927,crocodile,0.6938,0.86
2928,crocodile,0.7677,0.84
2929,crocodile,0.6655,0.86
2930,crocodile,0.6695,0.76
2931,crocodile,0.7326,0.89
2932,crocodile,0.7265,0.67
2933,crocodile,0.7691,0.9
2934,crocodile,0.5934,0.79
2935,crocodile,0.6279,0.86
2936,crocodile,0.5483,0.89
2937,crocodile,0.5754,0.82
2938,crocodile,0.5467,0.75
2939,crocodile,0.5644,0.75
2940,crocodile,0.5779,0.9
2941,crocodile,0.6203,0.86
2942,crocodile,0.7129,0.82
2943,crocodile,0.7298,0.74
2944,crocodile,0.6642,0.87
2945,crocodile,0.5123,0.8
2946,crocodile,0.6542,0.86
2947,crocodile,0.8205,0.8
2948,crocodile,0.9017,0.83
2949,crocodile,0.9057,0.77
2950,crocodile,0.7059,0.89
2951,crocodile,0.7115,0.83
2952,non-crocodile,0.6702,0.84
2953,non-crocodile,0.6042,0.81
2954,crocodile,0.5459,0.89
2955,non-crocodile,0.5746,0.87
2956,non-crocodile,0.5759,0.76
2957,non-crocodile,0.7412,0.9
2958,non-crocodile,0.8278,0.84
2959,non-crocodile,0.8277,0.84
2960,non-crocodile,0.8597,0.78
2961,non-crocodile,0.7918,0.88
2962,non-crocodile,0.7804,0.85
2963,non-crocodile,0.7165,0.76
2964,non-crocodile,0.6999,0.91
2965,non-crocodile,0.7147,0.87
2966,non-crocodile,0.6968,0.84
2967,non-crocodile,0.6883,0.76
2968,non-crocodile,0.7169,0.9
2969,non-crocodile,0.8329,0.84
2970,non-crocodile,0.8903,0.86
2971,non-crocodile,0.9272,0.75
2972,non-crocodile,0.9269,0.84
2973,non-crocodile,0.9459,0.74
2974,non-crocodile,0.7582,0.89
2975,non-crocodile,0.6907,0.77
2976,non-crocodile,0.8023,0.87
2977,non-crocodile,0.7936,0.81
2978,non-crocodile,0.8456,0.75
2979,non-crocodile,0.8997,0.77
2980,non-crocodile,0.9287,0.88
2981,non-crocodile,0.881,0.84
2982,non-crocodile,0.933,0.85
2983,non-crocodile,0.8962,0.76
2984,non-crocodile,0.8633,0.88
2985,non-crocodile,0.8951,0.73
2986,non-crocodile,0.895,0.86
2987,non-crocodile,0.8845,0.76
2988,non-crocodile,0.8807,0.9
2989,non-crocodile,0.8656,0.72
2990,non-crocodile,0.902,0.77
2991,non-crocodile,0.8903,0.91
2992,non-crocodile,0.8771,0.83
2993,non-crocodile,0.6633,0.75
2994,non-crocodile,0.8134,0.78
2995,non-crocodile,0.7769,0.92
2996,crocodile,0.6244,0.76
2997,crocodile,0.5802,0.88
2998,crocodile,0.5346,0.75
2999,crocodile,0.578,0.84
3000,non-crocodile,0.5523,0.76
3001,crocodile,0.5965,0.73
3002,non-crocodile,0.8083,0.9
3003,non-crocodile,0.9223,0.88
3004,non-crocodile,0.9091,0.84
3005,non-crocodile,0.7439,0.74
3006,non-crocodile,0.9001,0.75
3007,non-crocodile,0.8213,0.9
3008,non-crocodile,0.5841,0.79
3009,non-crocodile,0.7672,0.84
3010,non-crocodile,0.7443,0.73
3011,non-crocodile,0.742,0.92
3012,non-crocodile,0.9785,0.84
3013,non-crocodile,0.9263,0.85
3014,non-crocodile,0.9506,0.73
3015,non-crocodile,0.9885,0.78
3016,non-crocodile,0.9793,0.88
3017,non-crocodile,0.9913,0.83
3018,non-crocodile,0.9819,0.74
3019,non-crocodile,0.9684,0.82
3020,non-crocodile,0.5626,0.89
3021,crocodile,0.972,0.76
3022,crocodile,0.9225,0.74
3023,crocodile,0.5158,0.92
3024,crocodile,0.9607,0.73
3025,non-crocodile,0.7228,0.83
3026,crocodile,0.9097,0.75
3027,crocodile,0.9876,0.9
3028,crocodile,0.9618,0.78
3029,crocodile,0.8665,0.87
3030,crocodile,0.6753,0.74
3031,crocodile,0.8917,0.88
3032,crocodile,0.9894,0.78
3033,crocodile,0.9816,0.9
3034,crocodile,0.9755,0.8
3035,crocodile,0.7746,0.81
3036,crocodile,0.7026,0.88
3037,crocodile,0.7818,0.86
3038,crocodile,0.9802,0.83
3039,crocodile,0.9695,0.76
3040,crocodile,0.9917,0.91
3041,crocodile,0.9948,0.79
3042,crocodile,0.9881,0.84
3043,crocodile,0.9528,0.73
3044,crocodile,0.9481,0.93
3045,crocodile,0.6429,0.81
3046,non-crocodile,0.7768,0.78
3047,non-crocodile,0.9845,0.7
3048,non-crocodile,0.9749,0.89
3049,non-crocodile,0.733,0.78
3050,non-crocodile,0.7649,0.9
3051,non-crocodile,0.9849,0.71
3052,non-crocodile,0.9698,0.89
3053,non-crocodile,0.9384,0.84
3054,non-crocodile,0.9437,0.8
3055,non-crocodile,0.9738,0.73
3056,non-crocodile,0.9929,0.77
3057,non-crocodile,0.9945,0.88
3058,non-crocodile,0.9697,0.75
3059,non-crocodile,0.9924,0.86
3060,non-crocodile,0.9275,0.8
3061,non-crocodile,0.9032,0.9
3062,non-crocodile,0.874,0.88
3063,non-crocodile,0.8308,0.76
3064,non-crocodile,0.9506,0.76
3065,non-crocodile,0.9904,0.76
3066,non-crocodile,0.9649,0.83
3067,non-crocodile,0.9879,0.82
3068,non-crocodile,0.9482,0.84
3069,non-crocodile,0.9835,0.77
3070,non-crocodile,0.9726,0.88
3071,non-crocodile,0.9468,0.74
3072,non-crocodile,0.9024,0.86
3073,non-crocodile,0.9552,0.8
3074,non-crocodile,0.903,0.9
3075,non-crocodile,0.9056,0.84
3076,non-crocodile,0.8476,0.82
3077,non-crocodile,0.7615,0.75
3078,non-crocodile,0.7815,0.86
3079,non-crocodile,0.9297,0.83
3080,non-crocodile,0.9404,0.78
3081,non-crocodile,0.9691,0.87
3082,non-crocodile,0.9555,0.84
3083,non-crocodile,0.9539,0.73
3084,non-crocodile,0.9603,0.82
3085,non-crocodile,0.9608,0.9
3086,non-crocodile,0.9486,0.79
3087,non-crocodile,0.9826,0.87
3088,non-crocodile,0.9327,0.7
3089,non-crocodile,0.948,0.77
3090,non-crocodile,0.935,0.87
3091,non-crocodile,0.9633,0.85
3092,non-crocodile,0.9485,0.79
3093,non-crocodile,0.9507,0.76
3094,non-crocodile,0.9093,0.86
3095,non-crocodile,0.951,0.79
3096,non-crocodile,0.9552,0.83
3097,non-crocodile,0.9638,0.76
3098,non-crocodile,0.9616,0.88
3099,non-crocodile,0.9795,0.78
3100,non-crocodile,0.9835,0.86
3101,non-crocodile,0.9836,0.83
3102,non-crocodile,0.9843,0.76
3103,non-crocodile,0.9701,0.73
3104,non-crocodile,0.9663,0.89
3105,non-crocodile,0.9753,0.86
3106,non-crocodile,0.96,0.83
3107,non-crocodile,0.9577,0.77
3108,non-crocodile,0.9753,0.82
3109,non-crocodile,0.973,0.78
3110,non-crocodile,0.9533,0.88
3111,non-crocodile,0.9604,0.77
3112,non-crocodile,0.9595,0.87
3113,non-crocodile,0.9173,0.84
3114,non-crocodile,0.9138,0.77
3115,non-crocodile,0.958,0.87
3116,non-crocodile,0.9496,0.86
3117,non-crocodile,0.9449,0.85
3118,non-crocodile,0.9647,0.78
3119,non-crocodile,0.9553,0.88
3120,non-crocodile,0.9646,0.86
3121,non-crocodile,0.8745,0.8
3122,non-crocodile,0.8613,0.75
3123,non-crocodile,0.7764,0.9
3124,non-crocodile,0.7839,0.86
3125,non-crocodile,0.7708,0.8
3126,crocodile,0.5593,0.77
3127,non-crocodile,0.5451,0.78
3128,crocodile,0.5919,0.9
3129,crocodile,0.6453,0.74
3130,crocodile,0.7105,0.87
3131,crocodile,0.7707,0.78
3132,crocodile,0.8702,0.9
3133,crocodile,0.9754,0.84
3134,crocodile,0.9895,0.82
3135,crocodile,0.9894,0.75
3136,crocodile,0.9845,0.88
3137,crocodile,0.986,0.86
3138,crocodile,0.9793,0.81
3139,crocodile,0.9842,0.78
3140,non-crocodile,0.8112,0.87
3141,non-crocodile,0.9378,0.84
3142,non-crocodile,0.918,0.73
3143,non-crocodile,0.9046,0.87
3144,non-crocodile,0.595,0.85
3145,non-crocodile,0.6632,0.75
3146,non-crocodile,0.556,0.84
3147,non-crocodile,0.9129,0.82
3148,non-crocodile,0.5956,0.86
3149,non-crocodile,0.6484,0.75
3150,crocodile,0.5277,0.77
3151,crocodile,0.6982,0.87
3152,crocodile,0.7352,0.85
3153,non-crocodile,0.692,0.81
3154,crocodile,0.8602,0.73
3155,crocodile,0.8268,0.87
3156,crocodile,0.9065,0.87
3157,crocodile,0.9778,0.78
3158,crocodile,0.9726,0.72
3159,crocodile,0.9907,0.91
3160,crocodile,0.9938,0.86
3161,crocodile,0.9954,0.79
3162,crocodile,0.9935,0.76
3163,crocodile,0.9984,0.86
3164,crocodile,0.9988,0.74
3165,crocodile,0.9966,0.92
3166,crocodile,0.9995,0.83
3167,crocodile,0.9992,0.79
3168,crocodile,0.9997,0.9
3169,crocodile,0.9999,0.88
3170,crocodile,1.0,0.73
3171,crocodile,1.0,0.89
3172,crocodile,0.9999,0.89
3173,crocodile,0.9999,0.86
3174,crocodile,0.9977,0.77
3175,crocodile,0.9675,0.9
3176,crocodile,0.9819,0.83
3177,crocodile,0.9073,0.73
3178,crocodile,0.5443,0.8
3179,non-crocodile,0.6457,0.83
3180,non-crocodile,0.7533,0.77
3181,non-crocodile,0.7171,0.92
3182,non-crocodile,0.9208,0.86
3183,non-crocodile,0.9122,0.73
3184,non-crocodile,0.9415,0.76
3185,non-crocodile,0.9214,0.85
3186,non-crocodile,0.704,0.87
3187,non-crocodile,0.8179,0.73
3188,non-crocodile,0.8351,0.76
3189,non-crocodile,0.5585,0.9
3190,non-crocodile,0.9099,0.76
3191,non-crocodile,0.7771,0.86
3192,crocodile,0.5331,0.51
3193,non-crocodile,0.7974,0.5
3194,crocodile,0.6107,0.58
3195,non-crocodile,0.6376,0.61
3196,non-crocodile,0.7868,0.64
3197,non-crocodile,0.9446,0.68
3198,non-crocodile,0.9567,0.25
3199,non-crocodile,0.9586,0.5
3200,crocodile,1.0,0.66
3201,crocodile,0.9999,0.74
3202,crocodile,1.0,0.68
3203,crocodile,1.0,0.9
3204,crocodile,1.0,0.63
3205,crocodile,1.0,0.9
3206,crocodile,1.0,0.86
3207,crocodile,1.0,0.85
3208,crocodile,1.0,0.76
3209,crocodile,1.0,0.9
3210,crocodile,1.0,0.73
3211,crocodile,0.9999,0.88
3212,crocodile,0.9999,0.78
3213,crocodile,0.9985,0.76
3214,crocodile,0.9786,0.74
3215,crocodile,0.9801,0.89
3216,crocodile,0.9982,0.88
3217,crocodile,0.9999,0.84
